0	120
6	120
12	120
18	120
24	120
30	120
36	120
42	120
48	120
54	120
60	120
66	120
72	120
78	120
84	120
90	120
96	120
102	120
108	120
114	120
120	120
126	120
132	120
138	120
144	120
150	120
156	120
162	120
168	120
174	120
180	120
186	120
192	120
198	120
204	120
210	120
216	120
222	120
228	120
234	120
240	120
246	120
252	120
258	120
264	120
270	120
276	120
282	120
288	120
294	120
300	120
306	120
312	120
318	120
324	120
330	120
336	120
342	120
348	120
354	120
360	120
366	120
372	120
378	120
384	120
390	120
396	120
402	120
408	120
414	120
420	120
426	120
432	120
438	120
444	120
450	120
456	120
462	120
468	120
474	120
480	120
486	120
492	120
498	120
504	120
510	120
516	120
522	120
528	120
534	120
540	120
546	120
552	120
558	120
564	120
570	120
576	120
582	120
588	120
594	120
600	120
606	120
612	120
618	120
624	120
630	120
636	120
642	120
648	120
654	120
660	120
666	120
672	120
678	120
684	120
690	120
696	120
702	120
708	120
714	120
720	120
726	120
732	120
738	120
744	120
750	120
756	120
762	120
768	120
774	120
780	120
786	120
792	120
798	120
804	120
810	120
816	120
822	120
828	120
834	120
840	120
846	120
852	120
858	120
864	120
870	120
876	120
882	120
888	120
894	120
900	120
906	120
912	120
918	120
924	120
930	120
936	120
942	120
948	120
954	120
960	120
966	120
972	120
978	120
984	120
990	120
996	120
1002	120
1008	120
1014	120
1020	120
1026	120
1032	120
1038	120
1044	120
1050	120
1056	120
1062	120
1068	120
1074	120
1080	120
1086	120
1092	120
1098	120
1104	120
1110	120
1116	120
1122	120
1128	120
1134	120
1140	120
1146	120
1152	120
1158	120
1164	120
1170	120
1176	120
1182	120
1188	120
1194	120
1200	120
1206	120
1212	120
1218	120
1224	120
1230	120
1236	120
1242	120
1248	120
1254	120
1260	120
1266	120
1272	120
1278	120
1284	120
1290	120
1296	120
1302	120
1308	120
1314	120
1320	120
1326	120
1332	120
1338	120
1344	120
1350	120
1356	120
1362	120
1368	120
1374	120
1380	120
1386	120
1392	120
1398	120
1404	120
1410	120
1416	120
1422	120
1428	120
1434	120
1440	120
1446	120
1452	120
1458	120
1464	120
1470	120
1476	120
1482	120
1488	120
1494	120
1500	120
1506	120
1512	120
1518	120
1524	120
1530	120
1536	120
1542	120
1548	120
1554	120
1560	120
1566	120
1572	120
1578	120
1584	120
1590	120
1596	120
1602	120
1608	120
1614	120
1620	120
1626	120
1632	120
1638	120
1644	120
1650	120
1656	120
1662	120
1668	120
1674	120
1680	120
1686	120
