NaN	NaN	NaN	NaN	0.81	0.84	0.89	0.895	0.895	0.92	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94
NaN	NaN	NaN	NaN	0.81	0.85	0.895	0.9	0.9	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.94	0.94
NaN	NaN	NaN	NaN	0.82	0.86	0.895	0.9	0.9	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.94
NaN	NaN	NaN	NaN	0.82	0.865	0.895	0.9	0.91	0.94	0.94	0.94	0.94	0.94	0.94	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.94
NaN	NaN	NaN	0.8	0.83	0.87	0.897	0.9	0.92	0.94	0.94	0.94	0.94	0.94	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.94
NaN	NaN	NaN	0.81	0.85	0.875	0.897	0.915	0.93	0.94	0.94	0.94	0.94	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.94
NaN	NaN	NaN	0.82	0.86	0.88	0.897	0.92	0.93	0.94	0.94	0.94	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.94
NaN	NaN	NaN	0.82	0.86	0.88	0.9	0.925	0.935	0.94	0.94	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.94
NaN	NaN	NaN	0.82	0.87	0.89	0.9	0.925	0.935	0.94	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.94
NaN	NaN	NaN	0.83	0.87	0.89	0.9	0.93	0.94	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.94
NaN	NaN	NaN	0.83	0.87	0.89	0.91	0.93	0.94	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.94
NaN	NaN	NaN	0.83	0.87	0.895	0.91	0.93	0.94	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.94
NaN	NaN	NaN	0.84	0.885	0.895	0.91	0.935	0.94	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.94
NaN	NaN	NaN	0.85	0.88	0.895	0.92	0.935	0.94	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.94
NaN	NaN	NaN	0.86	0.88	0.9	0.92	0.935	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.945	0.94
NaN	NaN	NaN	0.87	0.89	0.9	0.93	0.94	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.95	0.95	0.95	0.95	0.95	0.95	0.96	0.96	0.96	0.96	0.96	0.96	0.96	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.94
NaN	NaN	NaN	0.87	0.895	0.91	0.93	0.94	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.95	0.95	0.95	0.95	0.95	0.96	0.96	0.965	0.965	0.965	0.965	0.965	0.965	0.965	0.96	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.94
NaN	NaN	0.8	0.87	0.895	0.92	0.935	0.94	0.945	0.945	0.945	0.945	0.945	0.945	0.95	0.95	0.95	0.95	0.95	0.96	0.965	0.965	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.965	0.96	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.94
NaN	NaN	0.82	0.88	0.895	0.92	0.935	0.94	0.945	0.945	0.945	0.945	0.945	0.95	0.95	0.95	0.95	0.95	0.96	0.965	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.965	0.96	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.94
NaN	NaN	0.83	0.89	0.89	0.93	0.94	0.945	0.945	0.945	0.945	0.945	0.95	0.95	0.95	0.95	0.95	0.96	0.965	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.965	0.96	0.95	0.95	0.95	0.95	0.95	0.95	0.94	0.94
NaN	NaN	0.83	0.89	0.9	0.93	0.94	0.945	0.945	0.945	0.945	0.95	0.95	0.95	0.95	0.95	0.96	0.965	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.965	0.96	0.95	0.95	0.95	0.95	0.95	0.95	0.94	0.94	0.94
NaN	NaN	0.85	0.89	0.9	0.93	0.945	0.945	0.945	0.945	0.95	0.95	0.95	0.95	0.95	0.96	0.965	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.965	0.96	0.95	0.95	0.95	0.95	0.95	0.94	0.94	0.94	0.94
NaN	NaN	0.85	0.89	0.91	0.93	0.945	0.945	0.945	0.95	0.95	0.95	0.95	0.95	0.96	0.965	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.965	0.96	0.95	0.95	0.95	0.95	0.94	0.94	0.94	0.94	0.94	0.94
NaN	NaN	0.87	0.9	0.91	0.93	0.945	0.945	0.945	0.95	0.95	0.95	0.96	0.96	0.96	0.965	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.965	0.96	0.95	0.95	0.95	0.95	0.95	0.94	0.94	0.94	0.94	0.94	0.94
NaN	NaN	0.87	0.9	0.92	0.93	0.945	0.945	0.95	0.95	0.96	0.96	0.965	0.965	0.965	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.965	0.96	0.95	0.95	0.95	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94
NaN	NaN	0.87	0.9	0.92	0.935	0.945	0.945	0.95	0.95	0.96	0.965	0.965	0.965	0.965	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.965	0.96	0.96	0.95	0.95	0.95	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94
NaN	NaN	0.87	0.9	0.92	0.935	0.945	0.945	0.95	0.95	0.965	0.965	0.965	0.965	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.965	0.965	0.96	0.96	0.95	0.95	0.95	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94
NaN	NaN	0.87	0.9	0.93	0.945	0.945	0.95	0.95	0.95	0.965	0.965	0.965	0.965	0.965	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.965	0.965	0.96	0.96	0.95	0.95	0.95	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94
NaN	NaN	0.89	0.92	0.93	0.945	0.95	0.95	0.95	0.95	0.965	0.965	0.965	0.965	0.965	0.97	0.97	0.97	0.97	0.97	0.965	0.96	0.96	0.96	0.96	0.95	0.95	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94
NaN	NaN	0.89	0.92	0.93	0.945	0.95	0.95	0.95	0.965	0.965	0.965	0.965	0.965	0.965	0.965	0.965	0.965	0.965	0.96	0.96	0.96	0.96	0.96	0.95	0.95	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94
NaN	NaN	0.89	0.92	0.93	0.945	0.95	0.95	0.95	0.96	0.96	0.96	0.96	0.96	0.96	0.96	0.96	0.96	0.96	0.96	0.95	0.95	0.95	0.95	0.95	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94
NaN	NaN	0.9	0.92	0.94	0.945	0.95	0.95	0.95	0.96	0.96	0.96	0.96	0.96	0.96	0.96	0.96	0.96	0.96	0.95	0.95	0.95	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94
NaN	NaN	0.9	0.92	0.94	0.945	0.95	0.95	0.95	0.955	0.955	0.96	0.96	0.96	0.96	0.96	0.96	0.95	0.95	0.95	0.95	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94
NaN	0.8	0.9	0.93	0.94	0.945	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.945	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94
NaN	0.8	0.9	0.93	0.94	0.945	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.945	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.935	0.935	0.935	0.935	0.935	0.935
NaN	0.8	0.92	0.94	0.94	0.945	0.945	0.95	0.95	0.945	0.945	0.945	0.945	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.93	0.93	0.93	0.93	0.93	0.92	0.92	0.92	0.92
NaN	0.8	0.92	0.94	0.94	0.94	0.945	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.915
NaN	0.8	0.92	0.94	0.94	0.94	0.945	0.94	0.935	0.935	0.935	0.935	0.935	0.935	0.935	0.935	0.935	0.93	0.93	0.93	0.93	0.93	0.925	0.925	0.925	0.925	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.9	0.9	0.9	0.9	0.9	0.9
NaN	0.8	0.92	0.94	0.94	0.94	0.94	0.93	0.93	0.93	0.93	0.93	0.93	0.93	0.93	0.93	0.925	0.925	0.925	0.925	0.925	0.925	0.925	0.925	0.92	0.92	0.92	0.92	0.92	0.92	0.9	0.9	0.9	0.9	0.9	0.9	0.895	0.895	0.895	0.895	0.89
NaN	0.8	0.92	0.94	0.93	0.93	0.93	0.925	0.925	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.915	0.915	0.915	0.9	0.9	0.9	0.9	0.9	0.895	0.89	0.89	0.89	0.89	0.89	0.89	0.89	0.88	0.88	0.88	0.88	0.88	0.88	0.87	0.87	0.87
NaN	0.8	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.91	0.91	0.91	0.91	0.9	0.9	0.9	0.9	0.9	0.89	0.89	0.89	0.89	0.89	0.89	0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.85	0.85	0.85	0.85	0.85
NaN	0.8	0.89	0.89	0.89	0.89	0.89	0.89	0.89	0.89	0.89	0.89	0.89	0.89	0.89	0.89	0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.85	0.85	0.85	0.83	0.83	0.82	0.82	0.82	0.82	0.82	0.8	0.8	0.8	0.8
NaN	NaN	0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.83	0.83	0.83	0.83	0.83	0.83	0.83	0.83	0.83	0.83	0.8	0.8	0.8	0.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.83	0.83	0.83	0.83	0.83	0.83	0.83	0.83	0.83	0.83	0.8	0.8	0.8	0.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	0.8	0.89	0.89	0.89	0.89	0.89	0.89	0.89	0.89	0.89	0.89	0.89	0.89	0.89	0.89	0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.85	0.85	0.85	0.83	0.83	0.82	0.82	0.82	0.82	0.82	0.8	0.8	0.8	0.8
NaN	0.8	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.91	0.91	0.91	0.91	0.9	0.9	0.9	0.9	0.9	0.89	0.89	0.89	0.89	0.89	0.89	0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.85	0.85	0.85	0.85	0.85
NaN	0.8	0.92	0.94	0.93	0.93	0.93	0.925	0.925	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.915	0.915	0.915	0.9	0.9	0.9	0.9	0.9	0.895	0.89	0.89	0.89	0.89	0.89	0.89	0.89	0.88	0.88	0.88	0.88	0.88	0.88	0.87	0.87	0.87
NaN	0.8	0.92	0.94	0.94	0.94	0.94	0.93	0.93	0.93	0.93	0.93	0.93	0.93	0.93	0.93	0.925	0.925	0.925	0.925	0.925	0.925	0.925	0.925	0.92	0.92	0.92	0.92	0.92	0.92	0.9	0.9	0.9	0.9	0.9	0.9	0.895	0.895	0.895	0.895	0.89
NaN	0.8	0.92	0.94	0.94	0.94	0.945	0.94	0.935	0.935	0.935	0.935	0.935	0.935	0.935	0.935	0.935	0.93	0.93	0.93	0.93	0.93	0.925	0.925	0.925	0.925	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.9	0.9	0.9	0.9	0.9	0.9
NaN	0.8	0.92	0.94	0.94	0.94	0.945	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.915
NaN	0.8	0.92	0.94	0.94	0.945	0.945	0.95	0.95	0.945	0.945	0.945	0.945	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.93	0.93	0.93	0.93	0.93	0.92	0.92	0.92	0.92
NaN	0.8	0.9	0.93	0.94	0.945	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.945	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.935	0.935	0.935	0.935	0.935	0.935
NaN	0.8	0.9	0.93	0.94	0.945	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.945	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94
NaN	NaN	0.9	0.92	0.94	0.945	0.95	0.95	0.95	0.955	0.955	0.96	0.96	0.96	0.96	0.96	0.96	0.95	0.95	0.95	0.95	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94
NaN	NaN	0.9	0.92	0.94	0.945	0.95	0.95	0.95	0.96	0.96	0.96	0.96	0.96	0.96	0.96	0.96	0.96	0.96	0.95	0.95	0.95	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94
NaN	NaN	0.89	0.92	0.93	0.945	0.95	0.95	0.95	0.96	0.96	0.96	0.96	0.96	0.96	0.96	0.96	0.96	0.96	0.96	0.95	0.95	0.95	0.95	0.95	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94
NaN	NaN	0.89	0.92	0.93	0.945	0.95	0.95	0.95	0.965	0.965	0.965	0.965	0.965	0.965	0.965	0.965	0.965	0.965	0.96	0.96	0.96	0.96	0.96	0.95	0.95	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94
NaN	NaN	0.89	0.92	0.93	0.945	0.95	0.95	0.95	0.95	0.965	0.965	0.965	0.965	0.965	0.97	0.97	0.97	0.97	0.97	0.965	0.96	0.96	0.96	0.96	0.95	0.95	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94
NaN	NaN	0.87	0.9	0.93	0.945	0.945	0.95	0.95	0.95	0.965	0.965	0.965	0.965	0.965	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.965	0.965	0.96	0.96	0.95	0.95	0.95	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94
NaN	NaN	0.87	0.9	0.92	0.935	0.945	0.945	0.95	0.95	0.965	0.965	0.965	0.965	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.965	0.965	0.96	0.96	0.95	0.95	0.95	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94
NaN	NaN	0.87	0.9	0.92	0.935	0.945	0.945	0.95	0.95	0.96	0.965	0.965	0.965	0.965	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.965	0.96	0.96	0.95	0.95	0.95	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94
NaN	NaN	0.87	0.9	0.92	0.93	0.945	0.945	0.95	0.95	0.96	0.96	0.965	0.965	0.965	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.965	0.96	0.95	0.95	0.95	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94
NaN	NaN	0.87	0.9	0.91	0.93	0.945	0.945	0.945	0.95	0.95	0.95	0.96	0.96	0.96	0.965	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.965	0.96	0.95	0.95	0.95	0.95	0.95	0.94	0.94	0.94	0.94	0.94	0.94
NaN	NaN	0.85	0.89	0.91	0.93	0.945	0.945	0.945	0.95	0.95	0.95	0.95	0.95	0.96	0.965	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.965	0.96	0.95	0.95	0.95	0.95	0.94	0.94	0.94	0.94	0.94	0.94
NaN	NaN	0.85	0.89	0.9	0.93	0.945	0.945	0.945	0.945	0.95	0.95	0.95	0.95	0.95	0.96	0.965	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.965	0.96	0.95	0.95	0.95	0.95	0.95	0.94	0.94	0.94	0.94
NaN	NaN	0.83	0.89	0.9	0.93	0.94	0.945	0.945	0.945	0.945	0.95	0.95	0.95	0.95	0.95	0.96	0.965	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.965	0.96	0.95	0.95	0.95	0.95	0.95	0.95	0.94	0.94	0.94
NaN	NaN	0.83	0.89	0.89	0.93	0.94	0.945	0.945	0.945	0.945	0.945	0.95	0.95	0.95	0.95	0.95	0.96	0.965	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.965	0.96	0.95	0.95	0.95	0.95	0.95	0.95	0.94	0.94
NaN	NaN	0.82	0.88	0.895	0.92	0.935	0.94	0.945	0.945	0.945	0.945	0.945	0.95	0.95	0.95	0.95	0.95	0.96	0.965	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.965	0.96	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.94
NaN	NaN	0.8	0.87	0.895	0.92	0.935	0.94	0.945	0.945	0.945	0.945	0.945	0.945	0.95	0.95	0.95	0.95	0.95	0.96	0.965	0.965	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.965	0.96	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.94
NaN	NaN	NaN	0.87	0.895	0.91	0.93	0.94	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.95	0.95	0.95	0.95	0.95	0.96	0.96	0.965	0.965	0.965	0.965	0.965	0.965	0.965	0.96	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.94
